PropertyID,Address,City,State,Zip,SqFt,LotSize_Acres,Bedrooms,Bathrooms,GarageSpaces,HasPool,HasPatio,HasDeck,YearBuilt,LastSoldPrice
NormanOK-1515,8414 Robinson St,Norman,OK,73072,2854,0.39,2,2.5,2,1,1,0,2004,478000
OklahomaCityOK-1503,5135 Penn Ave,Oklahoma City,OK,73139,1140,0.29,3,2.5,2,0,1,1,1988,149000
NormanOK-1516,3038 Cedar Ct,Norman,OK,73069,2002,0.30,3,2,2,0,0,1,1982,282000
NobleOK-1461,8618 Penn Ave,Noble,OK,73068,1876,4.04,5,5,2,0,0,0,2017,275000
NobleOK-1462,2144 Penn Ave,Noble,OK,73068,4328,2.88,4,3.5,0,0,1,0,1963,541000
NormanOK-1517,1421 Oak Ave,Norman,OK,73069,2558,0.16,3,2.5,2,0,1,1,1969,368000
OklahomaCityOK-1504,6770 Oak Ave,Oklahoma City,OK,73139,1749,0.18,4,4.5,1,0,1,1,1967,201000
NobleOK-1463,9444 Robinson St,Noble,OK,73068,3327,2.31,5,5,0,0,1,1,1980,395000
NobleOK-1464,554 Maple Ln,Noble,OK,73068,3300,3.69,3,2,0,0,1,0,2020,456000
NobleOK-1465,3427 Oak Ave,Noble,OK,73068,4089,1.50,2,1,2,0,0,0,1972,506000
OklahomaCityOK-1505,7140 Oak Ave,Oklahoma City,OK,73139,3550,0.33,2,1,0,1,1,0,1967,488000
NormanOK-1518,5474 Classen Blvd,Norman,OK,73069,3563,0.37,4,3.5,1,0,1,0,1973,506000
NormanOK-1519,2398 Main St,Norman,OK,73071,2013,0.23,2,2,3,0,0,0,1966,286000
NormanOK-1520,1887 Cedar Ct,Norman,OK,73072,2355,0.21,5,4,2,0,1,1,1993,348000
OklahomaCityOK-1506,768 Penn Ave,Oklahoma City,OK,73139,2922,0.30,3,2.5,0,0,0,1,1996,400000
NobleOK-1466,5752 Maple Ln,Noble,OK,73068,1941,2.89,4,3,3,0,1,0,1972,227000
NormanOK-1521,9136 Main St,Norman,OK,73069,2907,0.17,4,3.5,2,1,0,1,1973,438000
NobleOK-1467,268 Washington Blvd,Noble,OK,73068,3189,0.60,5,5,0,0,1,0,2020,442000
NobleOK-1468,4571 Oak Ave,Noble,OK,73068,3374,4.57,5,5.5,1,0,0,1,2005,443000
NobleOK-1469,7477 Classen Blvd,Noble,OK,73068,2591,1.52,5,5,1,1,0,0,2018,372000
OklahomaCityOK-1507,6381 Pine Rd,Oklahoma City,OK,73139,2029,0.25,4,3,2,0,1,1,1987,277000
NormanOK-1522,4697 Maple Ln,Norman,OK,73071,3662,0.19,5,4,1,0,1,1,2020,587000
NobleOK-1470,9853 Maple Ln,Noble,OK,73068,4162,1.73,5,5.5,0,0,0,0,1988,531000
OklahomaCityOK-1508,2374 Western Ave,Oklahoma City,OK,73159,2467,0.19,3,2.5,0,0,1,0,1991,313000
NormanOK-1523,9225 Main St,Norman,OK,73071,1187,0.16,2,1.5,2,0,1,0,2016,195000
OklahomaCityOK-1509,3716 Maple Ln,Oklahoma City,OK,73159,1831,0.26,2,2,0,0,1,0,2012,271000
NobleOK-1471,8170 Washington Blvd,Noble,OK,73068,3190,1.88,2,2.5,1,1,1,1,1974,402000
NobleOK-1472,1523 Washington Blvd,Noble,OK,73068,2991,3.34,5,5.5,0,1,1,0,1988,399000
NobleOK-1473,5515 Main St,Noble,OK,73068,2602,2.68,4,4.5,3,0,1,1,1968,312000
OklahomaCityOK-1510,9800 Western Ave,Oklahoma City,OK,73139,1105,0.30,2,2.5,1,0,1,0,1961,119000
OklahomaCityOK-1511,2460 Robinson St,Oklahoma City,OK,73160,1666,0.33,4,3.5,3,0,1,1,1963,195000
NobleOK-1474,2397 Robinson St,Noble,OK,73068,2354,2.66,2,1.5,1,0,0,1,1987,304000
NobleOK-1475,5592 Cedar Ct,Noble,OK,73068,1284,2.21,5,4.5,1,0,0,0,1982,127000
NobleOK-1476,5949 Penn Ave,Noble,OK,73068,3508,1.06,5,5.5,2,0,0,1,1982,459000
NormanOK-1524,9461 Washington Blvd,Norman,OK,73072,4078,0.36,5,5,1,0,0,0,1973,590000
NormanOK-1525,9676 Western Ave,Norman,OK,73071,4074,0.30,4,3.5,3,0,1,0,2020,664000
NormanOK-1526,1369 Robinson St,Norman,OK,73071,2990,0.34,3,2,1,1,0,0,1967,442000
NormanOK-1527,5762 Robinson St,Norman,OK,73069,1567,0.18,4,3,0,0,0,0,1981,209000
OklahomaCityOK-1512,9246 Robinson St,Oklahoma City,OK,73170,1303,0.23,4,3,1,0,0,0,1963,144000
NormanOK-1528,6101 Penn Ave,Norman,OK,73071,2240,0.28,4,3.5,0,1,0,1,2019,355000
NormanOK-1529,7469 Oak Ave,Norman,OK,73069,1440,0.40,4,4,1,0,0,0,1972,173000
OklahomaCityOK-1513,2645 Penn Ave,Oklahoma City,OK,73159,3556,0.24,3,2.5,1,0,1,1,2006,500000
NormanOK-1530,9440 Washington Blvd,Norman,OK,73072,3337,0.26,4,4,1,0,0,0,1994,497000
NobleOK-1477,119 Main St,Noble,OK,73068,3523,2.23,5,5,0,0,0,0,1994,444000
NobleOK-1478,744 Pine Rd,Noble,OK,73068,3224,2.71,4,3,3,0,1,0,1985,416000
NobleOK-1479,5631 Maple Ln,Noble,OK,73068,4254,2.27,3,3.5,0,0,1,0,2001,562000
NormanOK-1531,9685 Robinson St,Norman,OK,73072,1592,0.27,4,4.5,1,0,0,0,2014,237000
NobleOK-1480,2794 Classen Blvd,Noble,OK,73068,1737,4.31,2,2.5,1,0,1,1,2006,228000
NormanOK-1532,6307 Penn Ave,Norman,OK,73071,3221,0.35,3,2,3,0,1,0,1979,471000
NormanOK-1533,814 Washington Blvd,Norman,OK,73072,2571,0.21,5,5.5,0,1,1,1,1962,369000
OklahomaCityOK-1514,637 Penn Ave,Oklahoma City,OK,73170,1440,0.18,2,1.5,0,0,1,0,2019,220000
NobleOK-1481,4589 Penn Ave,Noble,OK,73068,3941,4.15,2,1.5,2,0,0,1,1975,494000
NormanOK-1534,4504 Oak Ave,Norman,OK,73072,3088,0.37,3,3,0,0,0,0,1966,412000
NobleOK-1482,1758 Robinson St,Noble,OK,73068,3468,4.90,2,2,2,0,1,0,1981,443000
NormanOK-1535,9245 Pine Rd,Norman,OK,73069,4135,0.18,3,2,3,1,1,1,1962,644000
NobleOK-1483,9125 Washington Blvd,Noble,OK,73068,2734,2.81,2,2,3,0,0,1,1999,379000
OklahomaCityOK-1515,5717 Cedar Ct,Oklahoma City,OK,73160,1284,0.17,3,3.5,1,0,0,0,2016,179000
NormanOK-1536,9661 Washington Blvd,Norman,OK,73069,1722,0.23,3,2.5,1,0,1,0,1990,244000
NormanOK-1537,2846 Pine Rd,Norman,OK,73071,3902,0.32,2,1,1,1,0,0,1991,595000
NormanOK-1538,2322 Classen Blvd,Norman,OK,73069,4060,0.19,5,4,1,0,0,1,1979,579000
NormanOK-1539,9695 Western Ave,Norman,OK,73072,2073,0.23,3,2.5,3,0,0,1,1978,295000
NobleOK-1484,1748 Washington Blvd,Noble,OK,73068,2782,0.50,2,1.5,0,0,0,0,1985,331000
OklahomaCityOK-1516,8362 Oak Ave,Oklahoma City,OK,73139,3824,0.20,3,2.5,2,0,0,1,1994,543000
OklahomaCityOK-1517,9325 Oak Ave,Oklahoma City,OK,73160,1197,0.26,2,2.5,2,0,1,0,1989,160000
OklahomaCityOK-1518,9258 Oak Ave,Oklahoma City,OK,73139,2405,0.29,4,3,0,0,1,1,1964,295000
OklahomaCityOK-1519,7364 Main St,Oklahoma City,OK,73139,2961,0.24,4,4,3,0,1,0,2001,434000
NormanOK-1540,4834 Main St,Norman,OK,73072,4037,0.26,3,2.5,1,0,0,0,2001,624000
OklahomaCityOK-1520,9249 Penn Ave,Oklahoma City,OK,73159,1162,0.30,5,5.5,2,0,0,0,2014,168000
NobleOK-1485,7957 Main St,Noble,OK,73068,1662,3.83,4,3,0,0,1,1,1976,170000
OklahomaCityOK-1521,8801 Robinson St,Oklahoma City,OK,73170,4424,0.23,5,5,3,0,1,1,1963,622000
NormanOK-1541,7570 Classen Blvd,Norman,OK,73071,3042,0.25,4,3.5,0,1,1,0,1991,474000
NobleOK-1486,2295 Classen Blvd,Noble,OK,73068,1538,2.20,5,4,2,0,1,1,1990,193000
NobleOK-1487,3888 Main St,Noble,OK,73068,3572,2.83,4,3,1,1,1,0,1999,506000
NormanOK-1542,3256 Maple Ln,Norman,OK,73069,1760,0.37,4,4.5,3,0,1,0,2015,290000
OklahomaCityOK-1522,443 Maple Ln,Oklahoma City,OK,73139,2243,0.21,4,4.5,0,1,1,0,2013,352000
NormanOK-1543,967 Pine Rd,Norman,OK,73071,2915,0.36,3,2.5,3,0,1,0,1987,431000
NobleOK-1488,9145 Pine Rd,Noble,OK,73068,2511,4.04,4,4,3,0,0,1,2009,355000
NobleOK-1489,8440 Robinson St,Noble,OK,73068,1331,3.49,2,2.5,0,0,1,0,2004,172000
NormanOK-1544,7703 Oak Ave,Norman,OK,73071,2658,0.37,5,4,3,0,0,0,2023,436000
NobleOK-1490,8262 Pine Rd,Noble,OK,73068,3485,0.84,2,1.5,3,1,1,0,1977,462000
NormanOK-1545,7468 Classen Blvd,Norman,OK,73071,4225,0.36,5,4.5,3,0,1,1,2002,649000
NormanOK-1546,1784 Cedar Ct,Norman,OK,73071,2783,0.38,4,3.5,2,1,1,0,2005,444000
OklahomaCityOK-1523,8591 Washington Blvd,Oklahoma City,OK,73139,1837,0.28,2,2.5,2,0,1,0,2004,267000
OklahomaCityOK-1524,2890 Western Ave,Oklahoma City,OK,73139,2916,0.21,3,3.5,2,1,1,0,1968,418000
OklahomaCityOK-1525,9696 Penn Ave,Oklahoma City,OK,73159,4390,0.31,4,3,2,0,1,0,2007,638000
NormanOK-1547,5042 Oak Ave,Norman,OK,73071,1671,0.19,2,1,3,0,1,1,1977,232000
OklahomaCityOK-1526,708 Classen Blvd,Oklahoma City,OK,73159,1376,0.26,4,4,1,0,0,1,1999,176000
NormanOK-1548,429 Pine Rd,Norman,OK,73071,2108,0.38,5,5,0,0,1,0,1965,279000
OklahomaCityOK-1527,5854 Classen Blvd,Oklahoma City,OK,73170,3034,0.15,5,5.5,1,0,1,1,1981,420000
OklahomaCityOK-1528,3768 Washington Blvd,Oklahoma City,OK,73170,1435,0.27,2,2,1,0,1,1,1985,169000
NormanOK-1549,102 Classen Blvd,Norman,OK,73069,3572,0.27,2,1.5,0,0,1,0,2014,547000
OklahomaCityOK-1529,816 Maple Ln,Oklahoma City,OK,73159,1574,0.33,4,4,0,0,1,0,1984,182000
NobleOK-1491,2528 Pine Rd,Noble,OK,73068,3867,2.98,3,2.5,0,1,1,0,1998,520000
NormanOK-1550,5490 Classen Blvd,Norman,OK,73072,1694,0.33,4,4,0,0,1,0,2009,241000
NormanOK-1551,8107 Main St,Norman,OK,73069,3394,0.36,2,2,1,1,0,0,1968,492000
OklahomaCityOK-1530,6042 Penn Ave,Oklahoma City,OK,73139,1150,0.32,5,4.5,1,0,1,1,2018,158000
NormanOK-1552,5077 Pine Rd,Norman,OK,73071,1289,0.29,3,3,0,0,1,0,1989,171000
NobleOK-1492,1124 Robinson St,Noble,OK,73068,2832,1.00,4,3,2,0,1,1,1975,354000
OklahomaCityOK-1531,1173 Cedar Ct,Oklahoma City,OK,73159,1363,0.16,4,3,1,0,1,0,2002,176000
NormanOK-1553,3889 Robinson St,Norman,OK,73069,3320,0.26,3,3.5,2,0,0,1,1993,502000
NobleOK-1493,1799 Oak Ave,Noble,OK,73068,3839,1.36,5,5,1,1,1,1,1967,485000
NobleOK-1494,5729 Penn Ave,Noble,OK,73068,2826,3.06,4,3.5,2,0,0,1,2009,383000
NormanOK-1554,1711 Penn Ave,Norman,OK,73071,3326,0.33,4,4,0,1,1,0,1995,522000
OklahomaCityOK-1532,6059 Maple Ln,Oklahoma City,OK,73160,2059,0.18,2,1.5,3,0,1,0,1981,282000
NormanOK-1555,1997 Cedar Ct,Norman,OK,73071,3477,0.16,5,5,3,0,1,0,2016,568000
NormanOK-1556,6032 Penn Ave,Norman,OK,73069,3381,0.27,5,5.5,3,1,0,1,2020,571000
OklahomaCityOK-1533,6677 Oak Ave,Oklahoma City,OK,73159,1610,0.18,2,1,0,0,1,1,1993,200000
NobleOK-1495,4382 Robinson St,Noble,OK,73068,2130,1.78,5,4,3,0,1,0,1960,248000
OklahomaCityOK-1534,4592 Washington Blvd,Oklahoma City,OK,73139,1243,0.31,2,2,1,0,1,0,2009,190000
OklahomaCityOK-1535,9614 Oak Ave,Oklahoma City,OK,73139,1742,0.34,5,4.5,1,0,1,0,1991,232000
OklahomaCityOK-1536,5512 Maple Ln,Oklahoma City,OK,73170,2368,0.30,5,4.5,3,0,0,0,1965,311000
NobleOK-1496,6351 Maple Ln,Noble,OK,73068,2369,4.91,2,2.5,3,0,0,0,1984,313000
OklahomaCityOK-1537,6842 Maple Ln,Oklahoma City,OK,73139,3411,0.24,2,2.5,0,1,1,1,1985,470000
NobleOK-1497,762 Western Ave,Noble,OK,73068,2136,3.45,3,3.5,3,0,1,0,2017,320000
OklahomaCityOK-1538,2636 Western Ave,Oklahoma City,OK,73160,2954,0.23,4,4,0,0,0,0,1976,372000
NormanOK-1557,4042 Washington Blvd,Norman,OK,73071,3660,0.38,5,4,3,1,1,0,2000,591000
NormanOK-1558,2293 Maple Ln,Norman,OK,73069,2900,0.29,3,2.5,3,0,1,1,1969,418000
NobleOK-1498,9164 Western Ave,Noble,OK,73068,4004,3.14,3,2,2,0,1,1,1980,521000
NobleOK-1499,6992 Oak Ave,Noble,OK,73068,4417,4.96,4,3.5,2,0,1,0,1969,561000
NobleOK-1500,4987 Western Ave,Noble,OK,73068,2146,0.70,3,3,0,0,1,1,2015,272000
NormanOK-1559,9952 Robinson St,Norman,OK,73069,2250,0.23,2,2,1,0,1,1,1969,301000
NobleOK-1501,6828 Washington Blvd,Noble,OK,73068,1199,3.83,3,2,1,0,1,0,2002,144000
OklahomaCityOK-1539,9733 Oak Ave,Oklahoma City,OK,73170,2601,0.16,5,4.5,0,1,0,0,1968,344000
NormanOK-1560,5517 Washington Blvd,Norman,OK,73069,4491,0.22,2,2.5,2,1,1,1,1972,692000
NobleOK-1502,6517 Classen Blvd,Noble,OK,73068,3201,2.07,5,5,3,0,0,0,2016,459000
OklahomaCityOK-1540,3996 Classen Blvd,Oklahoma City,OK,73160,3857,0.19,4,4.5,1,1,1,0,2011,586000
OklahomaCityOK-1541,9276 Penn Ave,Oklahoma City,OK,73160,1273,0.21,5,5,2,0,0,1,2016,196000
NormanOK-1561,6855 Pine Rd,Norman,OK,73071,3456,0.29,2,1.5,3,0,1,0,1967,520000
OklahomaCityOK-1542,1376 Classen Blvd,Oklahoma City,OK,73170,4466,0.28,5,4.5,0,1,1,0,1964,630000
NobleOK-1503,5473 Penn Ave,Noble,OK,73068,3333,4.89,5,4.5,3,0,1,1,2000,456000
NormanOK-1562,9323 Oak Ave,Norman,OK,73069,3292,0.40,4,3.5,2,0,1,1,1974,476000
OklahomaCityOK-1543,9953 Robinson St,Oklahoma City,OK,73160,1331,0.18,5,4.5,1,0,1,1,1986,162000
NormanOK-1563,3656 Pine Rd,Norman,OK,73069,2368,0.26,4,3.5,2,0,1,0,1986,337000
NormanOK-1564,4621 Main St,Norman,OK,73072,2438,0.37,5,4,3,0,1,0,1998,387000
OklahomaCityOK-1544,4349 Washington Blvd,Oklahoma City,OK,73160,2024,0.23,3,2,2,0,1,0,1988,288000
NormanOK-1565,6134 Cedar Ct,Norman,OK,73072,2111,0.24,2,1.5,3,0,0,0,2008,340000
NobleOK-1504,1954 Pine Rd,Noble,OK,73068,2042,3.04,3,2,3,0,1,1,1994,272000
NobleOK-1505,1914 Maple Ln,Noble,OK,73068,3369,4.89,4,4.5,2,0,0,0,1985,418000
NobleOK-1506,3854 Western Ave,Noble,OK,73068,3503,4.05,2,2,0,0,1,0,2020,468000
NormanOK-1566,825 Robinson St,Norman,OK,73071,4035,0.35,4,3,1,0,1,1,2011,628000
NormanOK-1567,1092 Washington Blvd,Norman,OK,73072,3863,0.21,3,2.5,1,0,1,1,2000,586000
NobleOK-1507,7447 Main St,Noble,OK,73068,1157,0.91,2,1,3,0,0,0,2020,178000
OklahomaCityOK-1545,7760 Washington Blvd,Oklahoma City,OK,73139,3468,0.15,4,3.5,2,0,1,1,2019,513000
NormanOK-1568,1133 Robinson St,Norman,OK,73071,3376,0.19,2,2.5,3,1,0,0,2018,562000
NormanOK-1569,2398 Main St,Norman,OK,73072,3650,0.26,3,3,0,1,1,1,1968,551000
OklahomaCityOK-1546,2468 Washington Blvd,Oklahoma City,OK,73139,2686,0.21,2,1,2,0,0,1,1984,363000
NobleOK-1508,1117 Classen Blvd,Noble,OK,73068,1101,1.94,5,5,1,0,1,1,2012,156000
NormanOK-1570,2012 Western Ave,Norman,OK,73069,1818,0.20,4,4.5,2,0,1,0,2004,266000
NobleOK-1509,8501 Oak Ave,Noble,OK,73068,1846,3.30,3,3.5,0,0,1,0,2022,259000
NobleOK-1510,139 Washington Blvd,Noble,OK,73068,3169,3.62,3,2.5,1,1,1,0,1991,430000
NobleOK-1511,8286 Main St,Noble,OK,73068,1601,4.76,4,4.5,1,0,1,0,2015,211000
NobleOK-1512,1211 Maple Ln,Noble,OK,73068,3141,4.53,2,2,1,0,0,0,2000,413000
OklahomaCityOK-1547,4387 Classen Blvd,Oklahoma City,OK,73139,2316,0.25,4,3,3,0,0,0,1986,322000
OklahomaCityOK-1548,6020 Oak Ave,Oklahoma City,OK,73170,3492,0.30,2,2,1,0,0,1,2022,526000
NobleOK-1513,7029 Classen Blvd,Noble,OK,73068,3038,4.08,2,2.5,3,0,0,0,2014,439000
NobleOK-1514,3621 Penn Ave,Noble,OK,73068,2146,3.72,2,2.5,2,0,0,0,1970,243000
OklahomaCityOK-1549,8273 Penn Ave,Oklahoma City,OK,73159,1144,0.30,2,2,1,0,0,0,1981,145000
OklahomaCityOK-1550,7408 Pine Rd,Oklahoma City,OK,73159,2997,0.24,5,4.5,0,0,0,1,1994,401000
NobleOK-1515,4717 Robinson St,Noble,OK,73068,1757,1.85,5,4,1,0,1,1,1971,204000
NobleOK-1516,4492 Penn Ave,Noble,OK,73068,2827,3.14,5,5,2,0,0,1,1991,374000
NobleOK-1517,1864 Cedar Ct,Noble,OK,73068,2197,3.51,3,3,2,0,1,0,2004,281000
NobleOK-1518,1646 Oak Ave,Noble,OK,73068,4417,1.20,3,3,3,0,1,0,2007,602000
NormanOK-1571,9248 Washington Blvd,Norman,OK,73071,1127,0.32,4,4,1,0,1,1,1966,122000
NormanOK-1572,4323 Pine Rd,Norman,OK,73069,1113,0.33,4,3.5,3,0,1,1,1986,159000
NobleOK-1519,9852 Robinson St,Noble,OK,73068,3383,3.81,4,3.5,0,0,0,1,1968,410000
OklahomaCityOK-1551,5436 Western Ave,Oklahoma City,OK,73170,1540,0.16,3,3,3,0,0,0,1984,196000
OklahomaCityOK-1552,3361 Penn Ave,Oklahoma City,OK,73139,1596,0.27,5,4.5,0,0,0,1,2022,230000
OklahomaCityOK-1553,3326 Cedar Ct,Oklahoma City,OK,73159,3609,0.35,5,4.5,0,1,1,1,2000,517000
NobleOK-1520,6662 Pine Rd,Noble,OK,73068,3048,1.55,2,2.5,2,0,0,0,2013,425000
NobleOK-1521,5919 Main St,Noble,OK,73068,1301,2.52,5,4.5,1,0,1,0,1961,114000
NobleOK-1522,1297 Robinson St,Noble,OK,73068,1495,3.85,5,5,2,0,1,0,1966,167000
OklahomaCityOK-1554,1052 Robinson St,Oklahoma City,OK,73159,2385,0.35,2,1,0,0,1,0,1978,303000
OklahomaCityOK-1555,8461 Penn Ave,Oklahoma City,OK,73159,2235,0.23,2,2.5,0,0,1,1,1963,263000
NobleOK-1523,9562 Oak Ave,Noble,OK,73068,1485,4.58,3,3,2,0,1,0,1997,178000
NormanOK-1573,9455 Pine Rd,Norman,OK,73072,1644,0.22,5,5.5,1,0,0,1,1968,204000
NormanOK-1574,815 Washington Blvd,Norman,OK,73072,3010,0.38,3,2.5,2,1,1,0,1963,464000
NormanOK-1575,9316 Washington Blvd,Norman,OK,73072,1493,0.21,4,4.5,2,0,1,0,2015,256000
OklahomaCityOK-1556,2450 Oak Ave,Oklahoma City,OK,73160,2295,0.18,2,2,3,0,1,1,1974,297000
NormanOK-1576,361 Washington Blvd,Norman,OK,73072,3729,0.35,3,3,0,0,0,0,1985,543000
NobleOK-1524,5013 Penn Ave,Noble,OK,73068,3019,0.98,3,2,0,0,1,0,2021,419000
OklahomaCityOK-1557,8391 Cedar Ct,Oklahoma City,OK,73170,3714,0.21,5,5,1,0,1,0,1997,517000
OklahomaCityOK-1558,3057 Oak Ave,Oklahoma City,OK,73160,2936,0.26,2,1.5,3,0,1,1,1989,410000
NormanOK-1577,1894 Penn Ave,Norman,OK,73069,1504,0.39,3,2,2,0,1,0,1987,210000
NobleOK-1525,4422 Classen Blvd,Noble,OK,73068,2403,1.21,2,1.5,1,0,1,0,2018,317000
NobleOK-1526,4137 Washington Blvd,Noble,OK,73068,4466,3.40,5,4,0,1,1,1,2001,599000
NormanOK-1578,547 Main St,Norman,OK,73072,1334,0.22,3,2.5,3,0,1,0,1966,176000
NobleOK-1527,647 Penn Ave,Noble,OK,73068,1735,3.86,3,2.5,1,0,0,0,2014,226000
OklahomaCityOK-1559,5141 Maple Ln,Oklahoma City,OK,73139,2611,0.32,2,2,1,0,1,0,1977,355000
NobleOK-1528,7232 Cedar Ct,Noble,OK,73068,3911,1.16,3,3,3,0,1,1,2019,562000
NormanOK-1579,9657 Main St,Norman,OK,73071,2650,0.19,4,4,0,0,1,0,1973,361000
NobleOK-1529,9714 Washington Blvd,Noble,OK,73068,2221,1.48,5,5.5,0,0,1,0,2023,298000
NobleOK-1530,1497 Cedar Ct,Noble,OK,73068,2160,3.96,5,4,2,0,1,1,1994,293000
NobleOK-1531,9141 Penn Ave,Noble,OK,73068,1687,2.62,3,3,3,0,1,0,2020,250000
OklahomaCityOK-1560,7467 Maple Ln,Oklahoma City,OK,73170,3814,0.31,2,2.5,1,0,1,0,2003,540000
NobleOK-1532,9714 Robinson St,Noble,OK,73068,1167,1.98,2,2.5,0,0,1,0,1994,117000
OklahomaCityOK-1561,4356 Classen Blvd,Oklahoma City,OK,73159,2667,0.25,3,2.5,2,1,1,0,2000,400000
OklahomaCityOK-1562,2623 Penn Ave,Oklahoma City,OK,73160,2834,0.20,2,2,0,0,0,0,1974,370000
OklahomaCityOK-1563,2914 Western Ave,Oklahoma City,OK,73159,1832,0.23,5,5.5,1,0,1,0,1973,236000
NobleOK-1533,4706 Robinson St,Noble,OK,73068,1510,0.92,5,5,0,0,1,0,2014,183000
NobleOK-1534,3282 Robinson St,Noble,OK,73068,1804,2.76,3,3.5,0,0,1,0,2011,244000
NormanOK-1580,2485 Maple Ln,Norman,OK,73071,3642,0.38,2,2,2,0,1,0,2013,585000
OklahomaCityOK-1564,7630 Main St,Oklahoma City,OK,73159,1170,0.27,3,3,3,0,0,0,1988,147000
NobleOK-1535,4785 Penn Ave,Noble,OK,73068,2300,4.39,3,3.5,1,0,1,0,2003,310000
NormanOK-1581,1285 Washington Blvd,Norman,OK,73071,1141,0.35,2,1,2,0,1,0,2008,193000
NobleOK-1536,7247 Maple Ln,Noble,OK,73068,4028,2.92,4,3,2,0,0,0,1978,503000
OklahomaCityOK-1565,8333 Penn Ave,Oklahoma City,OK,73160,4474,0.30,4,3.5,0,0,1,0,1969,586000
OklahomaCityOK-1566,8132 Penn Ave,Oklahoma City,OK,73160,2162,0.25,3,3,2,0,1,0,1988,284000
NobleOK-1537,6473 Main St,Noble,OK,73068,3624,3.38,4,4.5,2,1,1,0,2008,515000
OklahomaCityOK-1567,8231 Pine Rd,Oklahoma City,OK,73139,3525,0.21,5,4.5,2,1,0,1,1997,535000
NormanOK-1582,1498 Penn Ave,Norman,OK,73069,4291,0.17,5,4,0,1,0,0,1982,656000
NobleOK-1538,7173 Western Ave,Noble,OK,73068,3181,3.99,4,4.5,1,0,1,1,1965,376000
NobleOK-1539,6372 Main St,Noble,OK,73068,1721,0.58,2,1,0,0,1,1,1987,194000
OklahomaCityOK-1568,7297 Penn Ave,Oklahoma City,OK,73159,2153,0.30,3,2,1,0,0,1,1967,273000
NormanOK-1583,6258 Oak Ave,Norman,OK,73072,1245,0.32,5,4.5,0,0,1,0,2004,176000
NobleOK-1540,5382 Penn Ave,Noble,OK,73068,4416,4.57,5,5.5,3,0,1,0,1985,595000
OklahomaCityOK-1569,6547 Western Ave,Oklahoma City,OK,73160,1562,0.33,2,1,3,0,1,0,2004,227000
NobleOK-1541,192 Western Ave,Noble,OK,73068,4392,4.81,4,3,2,1,1,1,1989,589000
NormanOK-1584,184 Oak Ave,Norman,OK,73069,4209,0.40,3,3,1,0,1,1,1968,598000
NormanOK-1585,2701 Main St,Norman,OK,73069,3438,0.30,4,3.5,1,0,1,0,2023,535000
NobleOK-1542,2289 Main St,Noble,OK,73068,2342,3.66,2,1.5,0,0,1,0,1972,270000
NobleOK-1543,2563 Cedar Ct,Noble,OK,73068,1355,1.18,3,2.5,3,0,1,0,1991,175000
OklahomaCityOK-1570,234 Cedar Ct,Oklahoma City,OK,73170,3099,0.28,2,2.5,3,0,1,0,1966,415000
NormanOK-1586,6404 Main St,Norman,OK,73072,2323,0.34,3,2.5,0,0,1,1,2006,338000
NobleOK-1544,9016 Classen Blvd,Noble,OK,73068,3590,1.63,5,4,2,0,1,0,2020,514000
NobleOK-1545,933 Main St,Noble,OK,73068,2693,0.62,3,3,1,0,0,1,2000,351000
NobleOK-1546,661 Western Ave,Noble,OK,73068,2795,4.90,4,4,0,0,1,0,1987,357000
NormanOK-1587,8949 Pine Rd,Norman,OK,73069,2392,0.39,5,5.5,3,0,1,1,1997,386000
NormanOK-1588,9657 Cedar Ct,Norman,OK,73072,1979,0.17,2,1,0,0,1,0,2023,316000
OklahomaCityOK-1571,6052 Main St,Oklahoma City,OK,73160,1651,0.20,2,2.5,0,0,0,1,2004,231000
NormanOK-1589,2619 Cedar Ct,Norman,OK,73071,1468,0.19,3,3.5,2,0,0,0,1974,198000
OklahomaCityOK-1572,2844 Washington Blvd,Oklahoma City,OK,73160,4452,0.19,2,2.5,2,0,1,0,1970,607000
OklahomaCityOK-1573,1540 Washington Blvd,Oklahoma City,OK,73159,3912,0.33,4,4.5,1,0,1,0,2013,577000
NobleOK-1547,2644 Cedar Ct,Noble,OK,73068,1475,1.26,4,3,1,0,1,0,1980,174000
NormanOK-1590,9631 Cedar Ct,Norman,OK,73071,4270,0.24,4,4,2,0,1,1,2013,680000
NobleOK-1548,6378 Classen Blvd,Noble,OK,73068,3073,3.90,3,2.5,2,0,0,0,1982,386000
NormanOK-1591,7553 Cedar Ct,Norman,OK,73069,2661,0.32,2,2.5,2,0,0,0,2017,433000
NormanOK-1592,6068 Pine Rd,Norman,OK,73069,1343,0.24,4,4,3,0,0,0,1969,188000
NobleOK-1549,8833 Cedar Ct,Noble,OK,73068,4108,3.93,4,4.5,2,0,1,0,1964,511000
OklahomaCityOK-1574,9583 Classen Blvd,Oklahoma City,OK,73139,1788,0.20,4,4.5,2,0,1,0,2000,259000
NormanOK-1593,4149 Main St,Norman,OK,73071,3246,0.27,5,5.5,0,1,1,0,2005,509000
NormanOK-1594,8291 Western Ave,Norman,OK,73069,1145,0.40,5,4.5,2,0,1,0,1961,121000
NormanOK-1595,8745 Cedar Ct,Norman,OK,73072,4135,0.38,4,3.5,2,0,1,0,1997,620000
NobleOK-1550,9800 Pine Rd,Noble,OK,73068,4399,3.18,4,3,0,0,0,1,2007,584000
